sg_uf,ano_arrecadacao,mes_arrecadacao,co_tipo_arrecadacao,va_arrecadacao,DATA_BASE
AP,2000,11,399,9635758,2000-11-01 00:00:00
AP,2000,11,409,258365,2000-11-01 00:00:00
AP,2000,11,419,16958,2000-11-01 00:00:00
AP,2000,11,429,171152,2000-11-01 00:00:00
AP,2000,11,439,1676362,2000-11-01 00:00:00
AP,2000,11,499,2122837,2000-11-01 00:00:00
AP,2000,11,999,11758595,2000-11-01 00:00:00
AP,2000,12,119,109035,2000-12-01 00:00:00
AP,2000,12,129,2453100,2000-12-01 00:00:00
AP,2000,12,131,1156983,2000-12-01 00:00:00
AP,2000,12,132,899566,2000-12-01 00:00:00
AP,2000,12,133,91186,2000-12-01 00:00:00
AP,2000,12,134,1810770,2000-12-01 00:00:00
AP,2000,12,135,0,2000-12-01 00:00:00
AP,2000,12,139,3958505,2000-12-01 00:00:00
AP,2000,12,211,0,2000-12-01 00:00:00
AP,2000,12,212,728000,2000-12-01 00:00:00
AP,2000,12,219,728000,2000-12-01 00:00:00
AP,2000,12,221,2270402,2000-12-01 00:00:00
AP,2000,12,222,6128,2000-12-01 00:00:00
AP,2000,12,229,2276530,2000-12-01 00:00:00
AP,2000,12,239,14462,2000-12-01 00:00:00
AP,2000,12,249,0,2000-12-01 00:00:00
AP,2000,12,399,9539632,2000-12-01 00:00:00
AP,2000,12,409,300429,2000-12-01 00:00:00
AP,2000,12,419,1065,2000-12-01 00:00:00
AP,2000,12,429,284496,2000-12-01 00:00:00
AP,2000,12,439,839612,2000-12-01 00:00:00
AP,2000,12,499,1425602,2000-12-01 00:00:00
AP,2000,12,999,10965234,2000-12-01 00:00:00
AP,2000,2,119,122270,2000-02-01 00:00:00
AP,2000,2,129,1417442,2000-02-01 00:00:00
AP,2000,2,131,0,2000-02-01 00:00:00
AP,2000,2,132,0,2000-02-01 00:00:00
AP,2000,2,133,0,2000-02-01 00:00:00
AP,2000,2,134,0,2000-02-01 00:00:00
AP,2000,2,135,0,2000-02-01 00:00:00
AP,2000,2,139,3016139,2000-02-01 00:00:00
AP,2000,2,211,0,2000-02-01 00:00:00
AP,2000,2,212,0,2000-02-01 00:00:00
AP,2000,2,219,0,2000-02-01 00:00:00
AP,2000,2,221,0,2000-02-01 00:00:00
AP,2000,2,222,0,2000-02-01 00:00:00
AP,2000,2,229,2280424,2000-02-01 00:00:00
AP,2000,2,239,0,2000-02-01 00:00:00
AP,2000,2,249,0,2000-02-01 00:00:00
AP,2000,2,399,6836275,2000-02-01 00:00:00
AP,2000,2,409,312000,2000-02-01 00:00:00
AP,2000,2,419,1948,2000-02-01 00:00:00
AP,2000,2,429,144723,2000-02-01 00:00:00
AP,2000,2,439,808416,2000-02-01 00:00:00
AP,2000,2,499,1267087,2000-02-01 00:00:00
AP,2000,2,999,8103362,2000-02-01 00:00:00
AP,2000,3,119,92638,2000-03-01 00:00:00
AP,2000,3,129,1329202,2000-03-01 00:00:00
AP,2000,3,131,0,2000-03-01 00:00:00
AP,2000,3,132,0,2000-03-01 00:00:00
AP,2000,3,133,0,2000-03-01 00:00:00
AP,2000,3,134,0,2000-03-01 00:00:00
AP,2000,3,135,0,2000-03-01 00:00:00
AP,2000,3,139,3209202,2000-03-01 00:00:00
AP,2000,3,211,0,2000-03-01 00:00:00
AP,2000,3,212,0,2000-03-01 00:00:00
AP,2000,3,219,0,2000-03-01 00:00:00
AP,2000,3,221,0,2000-03-01 00:00:00
AP,2000,3,222,0,2000-03-01 00:00:00
AP,2000,3,229,2579801,2000-03-01 00:00:00
AP,2000,3,239,2407,2000-03-01 00:00:00
AP,2000,3,249,0,2000-03-01 00:00:00
AP,2000,3,399,7213250,2000-03-01 00:00:00
AP,2000,3,409,562809,2000-03-01 00:00:00
AP,2000,3,419,1729,2000-03-01 00:00:00
AP,2000,3,429,212894,2000-03-01 00:00:00
AP,2000,3,439,729258,2000-03-01 00:00:00
AP,2000,3,499,1506690,2000-03-01 00:00:00
AP,2000,3,999,8719940,2000-03-01 00:00:00
AP,2000,4,119,86407,2000-04-01 00:00:00
AP,2000,4,129,1807889,2000-04-01 00:00:00
AP,2000,4,131,0,2000-04-01 00:00:00
AP,2000,4,132,0,2000-04-01 00:00:00
AP,2000,4,133,0,2000-04-01 00:00:00
AP,2000,4,134,0,2000-04-01 00:00:00
AP,2000,4,135,0,2000-04-01 00:00:00
AP,2000,4,139,2764146,2000-04-01 00:00:00
AP,2000,4,211,0,2000-04-01 00:00:00
AP,2000,4,212,0,2000-04-01 00:00:00
AP,2000,4,219,0,2000-04-01 00:00:00
AP,2000,4,221,0,2000-04-01 00:00:00
AP,2000,4,222,0,2000-04-01 00:00:00
AP,2000,4,229,3096834,2000-04-01 00:00:00
AP,2000,4,239,142129,2000-04-01 00:00:00
AP,2000,4,249,0,2000-04-01 00:00:00
AP,2000,4,399,7897405,2000-04-01 00:00:00
AP,2000,4,409,643688,2000-04-01 00:00:00
AP,2000,4,419,180,2000-04-01 00:00:00
AP,2000,4,429,166611,2000-04-01 00:00:00
AP,2000,4,439,817903,2000-04-01 00:00:00
AP,2000,4,499,1628382,2000-04-01 00:00:00
AP,2000,4,999,9525787,2000-04-01 00:00:00
AP,2000,5,119,84062,2000-05-01 00:00:00
AP,2000,5,129,1965257,2000-05-01 00:00:00
AP,2000,5,131,0,2000-05-01 00:00:00
AP,2000,5,132,0,2000-05-01 00:00:00
AP,2000,5,133,0,2000-05-01 00:00:00
AP,2000,5,134,0,2000-05-01 00:00:00
AP,2000,5,135,0,2000-05-01 00:00:00
AP,2000,5,139,3044698,2000-05-01 00:00:00
AP,2000,5,211,0,2000-05-01 00:00:00
AP,2000,5,212,0,2000-05-01 00:00:00
AP,2000,5,219,1456000,2000-05-01 00:00:00
AP,2000,5,221,0,2000-05-01 00:00:00
AP,2000,5,222,0,2000-05-01 00:00:00
AP,2000,5,229,1987613,2000-05-01 00:00:00
AP,2000,5,239,23793,2000-05-01 00:00:00
AP,2000,5,249,0,2000-05-01 00:00:00
AP,2000,5,399,8561423,2000-05-01 00:00:00
AP,2000,5,409,796991,2000-05-01 00:00:00
AP,2000,5,419,3257,2000-05-01 00:00:00
AP,2000,5,429,238814,2000-05-01 00:00:00
AP,2000,5,439,687674,2000-05-01 00:00:00
AP,2000,5,499,1726736,2000-05-01 00:00:00
AP,2000,5,999,10288159,2000-05-01 00:00:00
AP,2000,6,119,104803,2000-06-01 00:00:00
AP,2000,6,129,2651712,2000-06-01 00:00:00
AP,2000,6,131,0,2000-06-01 00:00:00
AP,2000,6,132,0,2000-06-01 00:00:00
AP,2000,6,133,0,2000-06-01 00:00:00
AP,2000,6,134,0,2000-06-01 00:00:00
AP,2000,6,135,0,2000-06-01 00:00:00
AP,2000,6,139,3428752,2000-06-01 00:00:00
AP,2000,6,211,0,2000-06-01 00:00:00
AP,2000,6,212,0,2000-06-01 00:00:00
AP,2000,6,219,364000,2000-06-01 00:00:00
AP,2000,6,221,0,2000-06-01 00:00:00
AP,2000,6,222,0,2000-06-01 00:00:00
AP,2000,6,229,1547247,2000-06-01 00:00:00
AP,2000,6,239,0,2000-06-01 00:00:00
AP,2000,6,249,0,2000-06-01 00:00:00
AP,2000,6,399,8096514,2000-06-01 00:00:00
AP,2000,6,409,1044282,2000-06-01 00:00:00
AP,2000,6,419,81,2000-06-01 00:00:00
AP,2000,6,429,292912,2000-06-01 00:00:00
AP,2000,6,439,692696,2000-06-01 00:00:00
AP,2000,6,499,2029971,2000-06-01 00:00:00
AP,2000,6,999,10126485,2000-06-01 00:00:00
AP,2000,7,119,99016,2000-07-01 00:00:00
AP,2000,7,129,1846779,2000-07-01 00:00:00
AP,2000,7,131,0,2000-07-01 00:00:00
AP,2000,7,132,0,2000-07-01 00:00:00
AP,2000,7,133,0,2000-07-01 00:00:00
AP,2000,7,134,0,2000-07-01 00:00:00
AP,2000,7,135,0,2000-07-01 00:00:00
AP,2000,7,139,3872851,2000-07-01 00:00:00
AP,2000,7,211,0,2000-07-01 00:00:00
AP,2000,7,212,0,2000-07-01 00:00:00
AP,2000,7,219,364000,2000-07-01 00:00:00
AP,2000,7,221,0,2000-07-01 00:00:00
AP,2000,7,222,0,2000-07-01 00:00:00
AP,2000,7,229,2678787,2000-07-01 00:00:00
AP,2000,7,239,0,2000-07-01 00:00:00
AP,2000,7,249,0,2000-07-01 00:00:00
AP,2000,7,399,8861433,2000-07-01 00:00:00
AP,2000,7,409,889797,2000-07-01 00:00:00
AP,2000,7,419,2372,2000-07-01 00:00:00
AP,2000,7,429,311055,2000-07-01 00:00:00
AP,2000,7,439,3902313,2000-07-01 00:00:00
AP,2000,7,499,5105537,2000-07-01 00:00:00
AP,2000,7,999,13966970,2000-07-01 00:00:00
AP,2000,8,119,96995,2000-08-01 00:00:00
AP,2000,8,129,2360979,2000-08-01 00:00:00
AP,2000,8,131,1322030,2000-08-01 00:00:00
AP,2000,8,132,591237,2000-08-01 00:00:00
AP,2000,8,133,95152,2000-08-01 00:00:00
AP,2000,8,134,1514080,2000-08-01 00:00:00
AP,2000,8,135,0,2000-08-01 00:00:00
AP,2000,8,139,3522499,2000-08-01 00:00:00
AP,2000,8,211,0,2000-08-01 00:00:00
AP,2000,8,212,364000,2000-08-01 00:00:00
AP,2000,8,219,364000,2000-08-01 00:00:00
AP,2000,8,221,1885970,2000-08-01 00:00:00
AP,2000,8,222,20774,2000-08-01 00:00:00
AP,2000,8,229,1906744,2000-08-01 00:00:00
AP,2000,8,239,0,2000-08-01 00:00:00
AP,2000,8,249,0,2000-08-01 00:00:00
AP,2000,8,399,8251217,2000-08-01 00:00:00
AP,2000,8,409,565179,2000-08-01 00:00:00
AP,2000,8,419,299,2000-08-01 00:00:00
AP,2000,8,429,286451,2000-08-01 00:00:00
AP,2000,8,439,2709788,2000-08-01 00:00:00
AP,2000,8,499,3561717,2000-08-01 00:00:00
AP,2000,8,999,11812934,2000-08-01 00:00:00
AP,2000,9,119,49639,2000-09-01 00:00:00
AP,2000,9,129,2209446,2000-09-01 00:00:00
AP,2000,9,131,604756,2000-09-01 00:00:00
AP,2000,9,132,1350864,2000-09-01 00:00:00
AP,2000,9,133,96840,2000-09-01 00:00:00
AP,2000,9,134,1544882,2000-09-01 00:00:00
AP,2000,9,135,0,2000-09-01 00:00:00
AP,2000,9,139,3597342,2000-09-01 00:00:00
AP,2000,9,211,0,2000-09-01 00:00:00
AP,2000,9,212,364000,2000-09-01 00:00:00
AP,2000,9,219,364000,2000-09-01 00:00:00
AP,2000,9,221,3594718,2000-09-01 00:00:00
AP,2000,9,222,20477,2000-09-01 00:00:00
AP,2000,9,229,3615195,2000-09-01 00:00:00
AP,2000,9,239,0,2000-09-01 00:00:00
AP,2000,9,249,0,2000-09-01 00:00:00
AP,2000,9,399,9835622,2000-09-01 00:00:00
AP,2000,9,409,313269,2000-09-01 00:00:00
AP,2000,9,419,15592,2000-09-01 00:00:00
AP,2000,9,429,290499,2000-09-01 00:00:00
AP,2000,9,439,1979599,2000-09-01 00:00:00
AP,2000,9,499,2598959,2000-09-01 00:00:00
AP,2000,9,999,12434581,2000-09-01 00:00:00
AP,2001,1,119,151788,2001-01-01 00:00:00
AP,2001,1,129,2638373,2001-01-01 00:00:00
AP,2001,1,131,1785415,2001-01-01 00:00:00
AP,2001,1,132,245152,2001-01-01 00:00:00
AP,2001,1,133,54885,2001-01-01 00:00:00
AP,2001,1,134,1648045,2001-01-01 00:00:00
AP,2001,1,135,0,2001-01-01 00:00:00
AP,2001,1,139,3733497,2001-01-01 00:00:00
AP,2001,1,211,0,2001-01-01 00:00:00
AP,2001,1,212,0,2001-01-01 00:00:00
AP,2001,1,219,0,2001-01-01 00:00:00
AP,2001,1,221,2526012,2001-01-01 00:00:00
AP,2001,1,222,9868,2001-01-01 00:00:00
AP,2001,1,229,2535880,2001-01-01 00:00:00
AP,2001,1,239,0,2001-01-01 00:00:00
AP,2001,1,249,0,2001-01-01 00:00:00
AP,2001,1,399,9059538,2001-01-01 00:00:00
AP,2001,1,409,239422,2001-01-01 00:00:00
AP,2001,1,419,0,2001-01-01 00:00:00
AP,2001,1,429,192663,2001-01-01 00:00:00
AP,2001,1,439,1019147,2001-01-01 00:00:00
AP,2001,1,499,1451232,2001-01-01 00:00:00
AP,2001,1,999,10510770,2001-01-01 00:00:00
AP,2001,10,119,153428,2001-10-01 00:00:00
AP,2001,10,129,893,2001-10-01 00:00:00
AP,2001,10,131,722728,2001-10-01 00:00:00
AP,2001,10,132,4504699,2001-10-01 00:00:00
AP,2001,10,133,152934,2001-10-01 00:00:00
AP,2001,10,134,1600694,2001-10-01 00:00:00
AP,2001,10,135,0,2001-10-01 00:00:00
AP,2001,10,139,6981055,2001-10-01 00:00:00
AP,2001,10,211,0,2001-10-01 00:00:00
AP,2001,10,212,474311,2001-10-01 00:00:00
AP,2001,10,219,474311,2001-10-01 00:00:00
AP,2001,10,221,0,2001-10-01 00:00:00
AP,2001,10,222,3436460,2001-10-01 00:00:00
AP,2001,10,229,3436460,2001-10-01 00:00:00
AP,2001,10,239,11443,2001-10-01 00:00:00
AP,2001,10,249,0,2001-10-01 00:00:00
AP,2001,10,399,11057590,2001-10-01 00:00:00
AP,2001,10,409,1064317,2001-10-01 00:00:00
AP,2001,10,419,3794,2001-10-01 00:00:00
AP,2001,10,429,725482,2001-10-01 00:00:00
AP,2001,10,439,1163579,2001-10-01 00:00:00
AP,2001,10,499,2957172,2001-10-01 00:00:00
AP,2001,10,999,14014762,2001-10-01 00:00:00
AP,2001,11,119,135070,2001-11-01 00:00:00
AP,2001,11,129,868,2001-11-01 00:00:00
AP,2001,11,131,2618720,2001-11-01 00:00:00
AP,2001,11,132,2612095,2001-11-01 00:00:00
AP,2001,11,133,166774,2001-11-01 00:00:00
AP,2001,11,134,1866372,2001-11-01 00:00:00
AP,2001,11,135,0,2001-11-01 00:00:00
AP,2001,11,139,7263961,2001-11-01 00:00:00
AP,2001,11,211,0,2001-11-01 00:00:00
AP,2001,11,212,479311,2001-11-01 00:00:00
AP,2001,11,219,479311,2001-11-01 00:00:00
AP,2001,11,221,0,2001-11-01 00:00:00
AP,2001,11,222,2428470,2001-11-01 00:00:00
AP,2001,11,229,2428470,2001-11-01 00:00:00
AP,2001,11,239,0,2001-11-01 00:00:00
AP,2001,11,249,0,2001-11-01 00:00:00
AP,2001,11,399,10307680,2001-11-01 00:00:00
AP,2001,11,409,154247,2001-11-01 00:00:00
AP,2001,11,419,4758,2001-11-01 00:00:00
AP,2001,11,429,265320,2001-11-01 00:00:00
AP,2001,11,439,200403,2001-11-01 00:00:00
AP,2001,11,499,624728,2001-11-01 00:00:00
AP,2001,11,999,10932408,2001-11-01 00:00:00
AP,2001,12,119,121860,2001-12-01 00:00:00
AP,2001,12,129,358,2001-12-01 00:00:00
AP,2001,12,131,2963459,2001-12-01 00:00:00
AP,2001,12,132,1592988,2001-12-01 00:00:00
AP,2001,12,133,120646,2001-12-01 00:00:00
AP,2001,12,134,1848135,2001-12-01 00:00:00
AP,2001,12,135,0,2001-12-01 00:00:00
AP,2001,12,139,6525228,2001-12-01 00:00:00
AP,2001,12,211,0,2001-12-01 00:00:00
AP,2001,12,212,0,2001-12-01 00:00:00
AP,2001,12,219,0,2001-12-01 00:00:00
AP,2001,12,221,0,2001-12-01 00:00:00
AP,2001,12,222,3797759,2001-12-01 00:00:00
AP,2001,12,229,3797759,2001-12-01 00:00:00
AP,2001,12,239,22844,2001-12-01 00:00:00
AP,2001,12,249,0,2001-12-01 00:00:00
AP,2001,12,399,10468049,2001-12-01 00:00:00
AP,2001,12,409,529243,2001-12-01 00:00:00
AP,2001,12,419,100,2001-12-01 00:00:00
AP,2001,12,429,467571,2001-12-01 00:00:00
AP,2001,12,439,1987771,2001-12-01 00:00:00
AP,2001,12,499,2984685,2001-12-01 00:00:00
AP,2001,12,999,13452734,2001-12-01 00:00:00
AP,2001,2,119,28149,2001-02-01 00:00:00
AP,2001,2,129,2396244,2001-02-01 00:00:00
AP,2001,2,131,748124,2001-02-01 00:00:00
AP,2001,2,132,614187,2001-02-01 00:00:00
AP,2001,2,133,57584,2001-02-01 00:00:00
AP,2001,2,134,1917355,2001-02-01 00:00:00
AP,2001,2,135,0,2001-02-01 00:00:00
AP,2001,2,139,3337250,2001-02-01 00:00:00
AP,2001,2,211,0,2001-02-01 00:00:00
AP,2001,2,212,0,2001-02-01 00:00:00
AP,2001,2,219,0,2001-02-01 00:00:00
AP,2001,2,221,2773527,2001-02-01 00:00:00
AP,2001,2,222,2139,2001-02-01 00:00:00
AP,2001,2,229,2775666,2001-02-01 00:00:00
AP,2001,2,239,0,2001-02-01 00:00:00
AP,2001,2,249,0,2001-02-01 00:00:00
AP,2001,2,399,8537309,2001-02-01 00:00:00
AP,2001,2,409,125720,2001-02-01 00:00:00
AP,2001,2,419,0,2001-02-01 00:00:00
AP,2001,2,429,188866,2001-02-01 00:00:00
AP,2001,2,439,1183005,2001-02-01 00:00:00
AP,2001,2,499,1497591,2001-02-01 00:00:00
AP,2001,2,999,10034900,2001-02-01 00:00:00
AP,2001,3,119,182714,2001-03-01 00:00:00
AP,2001,3,129,2293210,2001-03-01 00:00:00
AP,2001,3,131,673096,2001-03-01 00:00:00
AP,2001,3,132,1423450,2001-03-01 00:00:00
AP,2001,3,133,78467,2001-03-01 00:00:00
AP,2001,3,134,2067808,2001-03-01 00:00:00
AP,2001,3,135,0,2001-03-01 00:00:00
AP,2001,3,139,4242821,2001-03-01 00:00:00
AP,2001,3,211,0,2001-03-01 00:00:00
AP,2001,3,212,409311,2001-03-01 00:00:00
AP,2001,3,219,409311,2001-03-01 00:00:00
AP,2001,3,221,1757261,2001-03-01 00:00:00
AP,2001,3,222,109,2001-03-01 00:00:00
AP,2001,3,229,1757370,2001-03-01 00:00:00
AP,2001,3,239,0,2001-03-01 00:00:00
AP,2001,3,249,0,2001-03-01 00:00:00
AP,2001,3,399,8885426,2001-03-01 00:00:00
AP,2001,3,409,214537,2001-03-01 00:00:00
AP,2001,3,419,4338,2001-03-01 00:00:00
AP,2001,3,429,131727,2001-03-01 00:00:00
AP,2001,3,439,1206864,2001-03-01 00:00:00
AP,2001,3,499,1557466,2001-03-01 00:00:00
AP,2001,3,999,10442892,2001-03-01 00:00:00
AP,2001,4,119,98006,2001-04-01 00:00:00
AP,2001,4,129,2235406,2001-04-01 00:00:00
AP,2001,4,131,713961,2001-04-01 00:00:00
AP,2001,4,132,1322096,2001-04-01 00:00:00
AP,2001,4,133,55561,2001-04-01 00:00:00
AP,2001,4,134,2214197,2001-04-01 00:00:00
AP,2001,4,135,0,2001-04-01 00:00:00
AP,2001,4,139,4305815,2001-04-01 00:00:00
AP,2001,4,211,0,2001-04-01 00:00:00
AP,2001,4,212,118795,2001-04-01 00:00:00
AP,2001,4,219,118795,2001-04-01 00:00:00
AP,2001,4,221,3178696,2001-04-01 00:00:00
AP,2001,4,222,0,2001-04-01 00:00:00
AP,2001,4,229,3178696,2001-04-01 00:00:00
AP,2001,4,239,19743,2001-04-01 00:00:00
AP,2001,4,249,0,2001-04-01 00:00:00
AP,2001,4,399,9956461,2001-04-01 00:00:00
AP,2001,4,409,385699,2001-04-01 00:00:00
AP,2001,4,419,471,2001-04-01 00:00:00
AP,2001,4,429,136975,2001-04-01 00:00:00
AP,2001,4,439,837550,2001-04-01 00:00:00
AP,2001,4,499,1360695,2001-04-01 00:00:00
AP,2001,4,999,11317156,2001-04-01 00:00:00
AP,2001,5,119,132212,2001-05-01 00:00:00
AP,2001,5,129,2212310,2001-05-01 00:00:00
AP,2001,5,131,676674,2001-05-01 00:00:00
AP,2001,5,132,1234765,2001-05-01 00:00:00
AP,2001,5,133,83318,2001-05-01 00:00:00
AP,2001,5,134,1928087,2001-05-01 00:00:00
AP,2001,5,135,0,2001-05-01 00:00:00
AP,2001,5,139,3922844,2001-05-01 00:00:00
AP,2001,5,211,0,2001-05-01 00:00:00
AP,2001,5,212,858622,2001-05-01 00:00:00
AP,2001,5,219,858622,2001-05-01 00:00:00
AP,2001,5,221,2243700,2001-05-01 00:00:00
AP,2001,5,222,0,2001-05-01 00:00:00
AP,2001,5,229,2243700,2001-05-01 00:00:00
AP,2001,5,239,0,2001-05-01 00:00:00
AP,2001,5,249,0,2001-05-01 00:00:00
AP,2001,5,399,9369688,2001-05-01 00:00:00
AP,2001,5,409,1087497,2001-05-01 00:00:00
AP,2001,5,419,400,2001-05-01 00:00:00
AP,2001,5,429,125705,2001-05-01 00:00:00
AP,2001,5,439,837948,2001-05-01 00:00:00
AP,2001,5,499,2051550,2001-05-01 00:00:00
AP,2001,5,999,11421238,2001-05-01 00:00:00
AP,2001,6,119,119671,2001-06-01 00:00:00
AP,2001,6,129,3455173,2001-06-01 00:00:00
AP,2001,6,131,706013,2001-06-01 00:00:00
AP,2001,6,132,1602344,2001-06-01 00:00:00
AP,2001,6,133,88411,2001-06-01 00:00:00
AP,2001,6,134,1664535,2001-06-01 00:00:00
AP,2001,6,135,0,2001-06-01 00:00:00
AP,2001,6,139,4061303,2001-06-01 00:00:00
AP,2001,6,211,0,2001-06-01 00:00:00
AP,2001,6,212,454311,2001-06-01 00:00:00
AP,2001,6,219,454311,2001-06-01 00:00:00
AP,2001,6,221,1934193,2001-06-01 00:00:00
AP,2001,6,222,0,2001-06-01 00:00:00
AP,2001,6,229,1934193,2001-06-01 00:00:00
AP,2001,6,239,0,2001-06-01 00:00:00
AP,2001,6,249,0,2001-06-01 00:00:00
AP,2001,6,399,10024651,2001-06-01 00:00:00
AP,2001,6,409,304517,2001-06-01 00:00:00
AP,2001,6,419,1871,2001-06-01 00:00:00
AP,2001,6,429,147370,2001-06-01 00:00:00
AP,2001,6,439,647254,2001-06-01 00:00:00
AP,2001,6,499,1101012,2001-06-01 00:00:00
AP,2001,6,999,11125663,2001-06-01 00:00:00
AP,2001,7,119,110747,2001-07-01 00:00:00
AP,2001,7,129,662,2001-07-01 00:00:00
AP,2001,7,131,722653,2001-07-01 00:00:00
AP,2001,7,132,3981071,2001-07-01 00:00:00
AP,2001,7,133,63421,2001-07-01 00:00:00
AP,2001,7,134,1498940,2001-07-01 00:00:00
AP,2001,7,135,0,2001-07-01 00:00:00
AP,2001,7,139,6266085,2001-07-01 00:00:00
AP,2001,7,211,0,2001-07-01 00:00:00
AP,2001,7,212,459311,2001-07-01 00:00:00
AP,2001,7,219,459311,2001-07-01 00:00:00
AP,2001,7,221,0,2001-07-01 00:00:00
AP,2001,7,222,2811912,2001-07-01 00:00:00
AP,2001,7,229,2811912,2001-07-01 00:00:00
AP,2001,7,239,730,2001-07-01 00:00:00
AP,2001,7,249,0,2001-07-01 00:00:00
AP,2001,7,399,9649447,2001-07-01 00:00:00
AP,2001,7,409,1872115,2001-07-01 00:00:00
AP,2001,7,419,2274,2001-07-01 00:00:00
AP,2001,7,429,1494711,2001-07-01 00:00:00
AP,2001,7,439,1184807,2001-07-01 00:00:00
AP,2001,7,499,4553907,2001-07-01 00:00:00
AP,2001,7,999,14203354,2001-07-01 00:00:00
AP,2001,8,119,112214,2001-08-01 00:00:00
AP,2001,8,129,586,2001-08-01 00:00:00
AP,2001,8,131,921274,2001-08-01 00:00:00
AP,2001,8,132,4411262,2001-08-01 00:00:00
AP,2001,8,133,93107,2001-08-01 00:00:00
AP,2001,8,134,2067882,2001-08-01 00:00:00
AP,2001,8,135,0,2001-08-01 00:00:00
AP,2001,8,139,7493525,2001-08-01 00:00:00
AP,2001,8,211,0,2001-08-01 00:00:00
AP,2001,8,212,409353,2001-08-01 00:00:00
AP,2001,8,219,409353,2001-08-01 00:00:00
AP,2001,8,221,0,2001-08-01 00:00:00
AP,2001,8,222,2228262,2001-08-01 00:00:00
AP,2001,8,229,2228262,2001-08-01 00:00:00
AP,2001,8,239,11895,2001-08-01 00:00:00
AP,2001,8,249,0,2001-08-01 00:00:00
AP,2001,8,399,10255835,2001-08-01 00:00:00
AP,2001,8,409,456341,2001-08-01 00:00:00
AP,2001,8,419,3827,2001-08-01 00:00:00
AP,2001,8,429,51818,2001-08-01 00:00:00
AP,2001,8,439,1047050,2001-08-01 00:00:00
AP,2001,8,499,1559036,2001-08-01 00:00:00
AP,2001,8,999,11814871,2001-08-01 00:00:00
AP,2001,9,119,96047,2001-09-01 00:00:00
AP,2001,9,129,529,2001-09-01 00:00:00
AP,2001,9,131,792076,2001-09-01 00:00:00
AP,2001,9,132,4853746,2001-09-01 00:00:00
AP,2001,9,133,92770,2001-09-01 00:00:00
AP,2001,9,134,1922531,2001-09-01 00:00:00
AP,2001,9,135,0,2001-09-01 00:00:00
AP,2001,9,139,7661123,2001-09-01 00:00:00
AP,2001,9,211,0,2001-09-01 00:00:00
AP,2001,9,212,409311,2001-09-01 00:00:00
AP,2001,9,219,409311,2001-09-01 00:00:00
AP,2001,9,221,0,2001-09-01 00:00:00
AP,2001,9,222,2669162,2001-09-01 00:00:00
AP,2001,9,229,2669162,2001-09-01 00:00:00
AP,2001,9,239,35,2001-09-01 00:00:00
AP,2001,9,249,0,2001-09-01 00:00:00
AP,2001,9,399,10836207,2001-09-01 00:00:00
AP,2001,9,409,1971,2001-09-01 00:00:00
AP,2001,9,419,790,2001-09-01 00:00:00
AP,2001,9,429,149103,2001-09-01 00:00:00
AP,2001,9,439,1035576,2001-09-01 00:00:00
AP,2001,9,499,1187440,2001-09-01 00:00:00
AP,2001,9,999,12023647,2001-09-01 00:00:00
BA,1998,1,119,2134575,1998-01-01 00:00:00
BA,1998,1,129,63697225,1998-01-01 00:00:00
BA,1998,1,131,32602517,1998-01-01 00:00:00
BA,1998,1,132,42038533,1998-01-01 00:00:00
BA,1998,1,133,6305991,1998-01-01 00:00:00
BA,1998,1,134,18211665,1998-01-01 00:00:00
BA,1998,1,135,3418067,1998-01-01 00:00:00
BA,1998,1,139,102576773,1998-01-01 00:00:00
BA,1998,1,211,17070361,1998-01-01 00:00:00
BA,1998,1,212,0,1998-01-01 00:00:00
BA,1998,1,219,17070361,1998-01-01 00:00:00
BA,1998,1,221,41958985,1998-01-01 00:00:00
BA,1998,1,222,3317533,1998-01-01 00:00:00
BA,1998,1,229,45276519,1998-01-01 00:00:00
BA,1998,1,239,698883,1998-01-01 00:00:00
BA,1998,1,249,5967966,1998-01-01 00:00:00
BA,1998,1,399,237422302,1998-01-01 00:00:00
BA,1998,1,409,2278742,1998-01-01 00:00:00
BA,1998,1,419,258185,1998-01-01 00:00:00
BA,1998,1,429,1240270,1998-01-01 00:00:00
BA,1998,1,439,5915,1998-01-01 00:00:00
BA,1998,1,499,3783112,1998-01-01 00:00:00
BA,1998,1,999,241205414,1998-01-01 00:00:00
BA,1998,10,119,2371041,1998-10-01 00:00:00
BA,1998,10,129,66077005,1998-10-01 00:00:00
BA,1998,10,131,28749123,1998-10-01 00:00:00
BA,1998,10,132,32465418,1998-10-01 00:00:00
BA,1998,10,133,4568040,1998-10-01 00:00:00
BA,1998,10,134,19637415,1998-10-01 00:00:00
BA,1998,10,135,4298593,1998-10-01 00:00:00
BA,1998,10,139,89718589,1998-10-01 00:00:00
BA,1998,10,211,21438193,1998-10-01 00:00:00
BA,1998,10,212,0,1998-10-01 00:00:00
BA,1998,10,219,21438193,1998-10-01 00:00:00
BA,1998,10,221,35477499,1998-10-01 00:00:00
BA,1998,10,222,3558387,1998-10-01 00:00:00
BA,1998,10,229,39035886,1998-10-01 00:00:00
BA,1998,10,239,728051,1998-10-01 00:00:00
BA,1998,10,249,4184466,1998-10-01 00:00:00
BA,1998,10,399,223553231,1998-10-01 00:00:00
BA,1998,10,409,2139027,1998-10-01 00:00:00
BA,1998,10,419,448783,1998-10-01 00:00:00
BA,1998,10,429,4563236,1998-10-01 00:00:00
